x_coords,y_coords
5124.0,2971.0
5176.0,3024.0
5185.0,3023.0
5178.0,3023.0
5170.0,3026.0
5170.0,3026.0
5140.0,3029.0
5142.0,3029.0
5161.0,3027.0
5161.0,3027.0
5175.0,3026.0
5175.0,3026.0
5175.0,3027.0
5175.0,3026.0
5175.0,3026.0
5176.0,3025.0
5175.0,3024.0
5175.0,3024.0
5177.0,3024.0
5176.0,3024.0
5176.0,3025.0
5175.0,3025.0
5176.0,3024.0
5176.0,3024.0
5178.0,3024.0
5177.0,3024.0
5175.0,3024.0
5173.0,3025.0
5173.0,3025.0
5172.0,3026.0
5172.0,3026.0
5172.0,3026.0
5174.0,3026.0
5176.0,3025.0
6051.0,2488.0
6051.0,2488.0
6072.0,2478.0
6064.0,2486.0
6070.0,2500.0
6070.0,2500.0
6071.0,2491.0
6069.0,2488.0
6058.0,2499.0
6047.0,2497.0
6067.0,2498.0
6067.0,2498.0
6047.0,2490.0
6064.0,2495.0
6045.0,2490.0
6045.0,2490.0
6139.0,2428.0
6122.0,2428.0
6122.0,2428.0
6127.0,2433.0
6126.0,2430.0
6129.0,2426.0
6129.0,2426.0
6114.0,2433.0
6114.0,2436.0
6106.0,2435.0
6099.0,2431.0
6098.0,2436.0
6098.0,2436.0
6100.0,2444.0
6096.0,2440.0
6096.0,2440.0
6103.0,2434.0
6105.0,2450.0
6111.0,2448.0
6105.0,2441.0
6105.0,2441.0
6093.0,2439.0
6091.0,2439.0
6091.0,2439.0
6105.0,2438.0
6111.0,2436.0
6111.0,2435.0
6116.0,2432.0
6116.0,2432.0
6111.0,2434.0
6107.0,2429.0
6107.0,2429.0
6094.0,2432.0
6089.0,2438.0
6094.0,2425.0
6094.0,2425.0
6099.0,2431.0
6097.0,2428.0
6086.0,2438.0
6086.0,2438.0
6096.0,2427.0
6095.0,2433.0
6095.0,2433.0
6096.0,2432.0
6096.0,2432.0
6097.0,2434.0
6100.0,2434.0
6099.0,2430.0
6094.0,2420.0
6094.0,2420.0
6093.0,2419.0
6094.0,2420.0
6097.0,2422.0
6102.0,2426.0
6102.0,2426.0
6101.0,2429.0
6101.0,2429.0
6101.0,2430.0
6099.0,2428.0
6099.0,2428.0
6099.0,2427.0
6098.0,2427.0
6096.0,2427.0
6096.0,2427.0
6096.0,2426.0
6095.0,2427.0
6094.0,2429.0
6094.0,2429.0
6094.0,2429.0
6094.0,2430.0
6094.0,2430.0
6094.0,2430.0
6092.0,2430.0
6089.0,2430.0
6088.0,2430.0
6088.0,2430.0
6088.0,2429.0
6089.0,2430.0
6090.0,2429.0
6090.0,2429.0
6088.0,2430.0
6086.0,2428.0
5995.0,2464.0
5988.0,2472.0
5986.0,2468.0
5986.0,2468.0
5987.0,2474.0
5987.0,2474.0
5988.0,2473.0
5990.0,2472.0
5988.0,2472.0
5986.0,2471.0
5986.0,2471.0
5985.0,2471.0
5986.0,2471.0
5985.0,2471.0
5986.0,2471.0
5986.0,2471.0
5984.0,2470.0
5985.0,2470.0
5985.0,2470.0
5972.0,2475.0
5971.0,2478.0
5971.0,2478.0
5971.0,2478.0
5970.0,2478.0
5970.0,2477.0
5970.0,2477.0
5970.0,2477.0
5970.0,2476.0
5973.0,2481.0
5974.0,2480.0
5971.0,2475.0
5970.0,2474.0
5970.0,2474.0
5970.0,2474.0
5969.0,2474.0
5970.0,2474.0
5971.0,2476.0
5971.0,2476.0
5971.0,2476.0
5973.0,2477.0
5973.0,2475.0
5973.0,2475.0
5975.0,2473.0
5911.0,2540.0
5917.0,2535.0
5917.0,2535.0
5915.0,2536.0
5914.0,2538.0
5913.0,2535.0
5913.0,2535.0
5931.0,2514.0
5926.0,2519.0
5923.0,2523.0
5921.0,2526.0
5921.0,2526.0
5921.0,2526.0
5921.0,2524.0
5925.0,2521.0
5927.0,2520.0
5927.0,2520.0
5928.0,2520.0
5932.0,2515.0
5933.0,2515.0
5934.0,2511.0
5934.0,2511.0
5928.0,2514.0
5926.0,2517.0
5926.0,2520.0
5926.0,2520.0
5925.0,2522.0
5926.0,2518.0
5929.0,2515.0
5929.0,2515.0
5931.0,2511.0
5920.0,2524.0
5920.0,2524.0
5869.0,2611.0
5865.0,2617.0
5878.0,2616.0
5878.0,2616.0
5872.0,2617.0
5869.0,2613.0
5869.0,2613.0
5867.0,2610.0
5868.0,2605.0
5869.0,2604.0
5870.0,2603.0
5870.0,2603.0
5867.0,2603.0
5867.0,2605.0
5868.0,2606.0
5867.0,2606.0
5867.0,2606.0
5866.0,2606.0
5867.0,2607.0
5867.0,2604.0
5868.0,2605.0
5868.0,2605.0
5867.0,2604.0
5867.0,2605.0
5868.0,2605.0
5868.0,2604.0
5868.0,2604.0
5868.0,2605.0
5868.0,2606.0
5869.0,2605.0
5869.0,2605.0
5868.0,2604.0
5868.0,2603.0
5868.0,2603.0
5868.0,2602.0
5872.0,2603.0
5871.0,2604.0
5871.0,2605.0
5871.0,2605.0
5871.0,2604.0
5871.0,2604.0
5871.0,2604.0
5870.0,2604.0
5870.0,2603.0
5870.0,2603.0
5871.0,2603.0
5871.0,2603.0
5869.0,2603.0
5869.0,2604.0
5868.0,2604.0
5868.0,2604.0
5868.0,2602.0
5867.0,2601.0
5866.0,2600.0
5866.0,2599.0
5866.0,2599.0
5868.0,2598.0
5868.0,2597.0
5869.0,2596.0
5870.0,2597.0
5870.0,2600.0
5870.0,2600.0
6610.0,2597.0
6604.0,2607.0
6580.0,2599.0
6578.0,2596.0
6578.0,2596.0
6591.0,2591.0
6591.0,2591.0
6589.0,2589.0
6598.0,2589.0
6582.0,2586.0
6595.0,2584.0
6581.0,2590.0
6581.0,2590.0
6581.0,2600.0
6595.0,2599.0
6595.0,2599.0
6600.0,2586.0
6584.0,2593.0
6582.0,2602.0
6590.0,2598.0
6925.0,2660.0
6919.0,2656.0
6933.0,2665.0
6933.0,2665.0
6900.0,2664.0
6916.0,2660.0
6922.0,2660.0
6915.0,2661.0
6917.0,2659.0
6917.0,2659.0
6904.0,2647.0
6902.0,2661.0
6913.0,2658.0
6913.0,2658.0
6892.0,2644.0
6896.0,2652.0
6884.0,2663.0
6887.0,2663.0
6892.0,2667.0
6892.0,2667.0
6902.0,2667.0
6902.0,2652.0
6913.0,2657.0
6904.0,2654.0
7206.0,2664.0
7203.0,2664.0
7202.0,2684.0
7208.0,2684.0
7208.0,2686.0
7206.0,2679.0
7199.0,2690.0
7199.0,2690.0
7195.0,2688.0
7182.0,2683.0
7188.0,2672.0
7193.0,2675.0
7193.0,2675.0
7189.0,2668.0
7192.0,2663.0
7200.0,2671.0
7200.0,2671.0
7179.0,2675.0
7182.0,2672.0
7181.0,2681.0
7053.0,2537.0
7055.0,2554.0
7064.0,2557.0
7042.0,2551.0
7044.0,2550.0
7044.0,2550.0
7041.0,2543.0
7051.0,2549.0
7046.0,2545.0
7046.0,2545.0
7049.0,2555.0
7045.0,2553.0
7044.0,2554.0
7044.0,2554.0
7043.0,2554.0
7041.0,2555.0
7041.0,2553.0
7041.0,2553.0
7041.0,2552.0
7041.0,2551.0
7042.0,2551.0
7042.0,2551.0
7043.0,2551.0
7040.0,2552.0
7040.0,2552.0
7039.0,2552.0
7037.0,2552.0
7038.0,2552.0
7038.0,2552.0
7037.0,2552.0
7037.0,2553.0
7039.0,2553.0
7038.0,2553.0
7038.0,2553.0
7038.0,2554.0
7037.0,2554.0
7037.0,2553.0
7037.0,2553.0
7037.0,2554.0
7037.0,2555.0
7036.0,2554.0
7036.0,2554.0
7036.0,2554.0
7044.0,2555.0
7044.0,2556.0
7044.0,2556.0
7041.0,2555.0
6895.0,2450.0
6895.0,2450.0
6894.0,2446.0
6882.0,2441.0
6882.0,2441.0
6882.0,2432.0
6883.0,2452.0
6880.0,2448.0
6877.0,2442.0
6877.0,2442.0
6884.0,2441.0
6885.0,2439.0
6892.0,2438.0
6886.0,2449.0
7012.0,2096.0
6995.0,2093.0
6995.0,2093.0
7004.0,2104.0
7000.0,2102.0
7003.0,2106.0
7001.0,2097.0
7001.0,2097.0
7009.0,2100.0
7016.0,2110.0
7008.0,2105.0
7008.0,2105.0
7007.0,2091.0
7008.0,2093.0
7002.0,2094.0
7002.0,2094.0
7008.0,2097.0
7001.0,2102.0
6997.0,2094.0
6997.0,2094.0
6986.0,2096.0
6993.0,2092.0
6993.0,2086.0
6993.0,2086.0
6997.0,2087.0
6995.0,2085.0
6915.0,2052.0
6915.0,2052.0
6897.0,2042.0
6895.0,2054.0
6891.0,2054.0
6897.0,2050.0
6898.0,2061.0
6898.0,2060.0
6898.0,2060.0
6894.0,2065.0
6898.0,2058.0
6900.0,2060.0
6900.0,2060.0
6902.0,2060.0
6901.0,2059.0
6900.0,2058.0
6900.0,2058.0
6902.0,2057.0
6902.0,2057.0
6901.0,2056.0
6901.0,2056.0
6901.0,2056.0
6901.0,2056.0
6902.0,2056.0
6902.0,2056.0
6903.0,2057.0
6900.0,2057.0
6898.0,2056.0
6898.0,2056.0
6897.0,2057.0
6896.0,2057.0
6895.0,2056.0
6895.0,2056.0
6894.0,2056.0
6891.0,2056.0
6890.0,2057.0
6890.0,2057.0
6890.0,2058.0
6898.0,2054.0
6895.0,2054.0
6895.0,2054.0
6894.0,2053.0
6895.0,2056.0
6898.0,2050.0
7166.0,1724.0
7181.0,1725.0
7183.0,1743.0
7180.0,1737.0
7166.0,1736.0
7175.0,1728.0
7175.0,1728.0
7158.0,1742.0
7164.0,1743.0
7178.0,1726.0
7163.0,1734.0
7152.0,1734.0
7152.0,1734.0
7150.0,1732.0
7216.0,1681.0
7216.0,1681.0
7231.0,1668.0
7222.0,1666.0
7213.0,1666.0
7213.0,1666.0
7214.0,1660.0
7221.0,1662.0
7219.0,1673.0
7219.0,1673.0
7221.0,1665.0
7224.0,1664.0
7234.0,1663.0
7234.0,1663.0
7234.0,1663.0
7236.0,1664.0
7238.0,1664.0
7238.0,1664.0
7239.0,1660.0
7234.0,1673.0
7234.0,1664.0
7234.0,1664.0
7225.0,1672.0
7227.0,1668.0
7227.0,1670.0
7227.0,1670.0
7227.0,1679.0
7224.0,1678.0
7226.0,1681.0
7226.0,1681.0
7225.0,1678.0
7227.0,1677.0
7223.0,1677.0
7223.0,1677.0
7223.0,1674.0
7229.0,1671.0
7226.0,1671.0
7226.0,1669.0
7229.0,1684.0
7229.0,1684.0
7228.0,1678.0
7209.0,1683.0
6467.0,1865.0
6456.0,1870.0
6453.0,1869.0
6451.0,1869.0
6451.0,1869.0
6449.0,1870.0
6451.0,1871.0
6453.0,1871.0
6452.0,1873.0
6452.0,1873.0
6482.0,1871.0
6479.0,1871.0
6492.0,1872.0
6490.0,1871.0
6485.0,1873.0
6485.0,1873.0
6240.0,2393.0
6228.0,2398.0
6228.0,2398.0
6235.0,2397.0
6248.0,2398.0
6245.0,2399.0
6233.0,2393.0
6239.0,2384.0
6226.0,2381.0
6226.0,2381.0
6237.0,2382.0
6232.0,2393.0
6230.0,2388.0
6236.0,2391.0
6232.0,2394.0
6232.0,2394.0
6233.0,2403.0
6235.0,2407.0
6226.0,2402.0
6225.0,2404.0
6221.0,2405.0
6221.0,2405.0
6220.0,2407.0
6215.0,2409.0
6210.0,2410.0
6211.0,2411.0
6213.0,2410.0
6213.0,2410.0
6227.0,2402.0
6235.0,2401.0
6235.0,2405.0
6235.0,2405.0
6225.0,2401.0
6241.0,2392.0
6237.0,2402.0
6237.0,2402.0
6233.0,2398.0
6234.0,2394.0
6227.0,2394.0
6234.0,2388.0
6234.0,2388.0
6237.0,2390.0
6232.0,2390.0
6234.0,2394.0
6234.0,2394.0
6135.0,2427.0
6135.0,2427.0
6103.0,2434.0
6121.0,2440.0
6110.0,2439.0
6110.0,2439.0
6104.0,2432.0
6115.0,2431.0
6111.0,2442.0
6112.0,2436.0
6112.0,2436.0
6114.0,2437.0
6110.0,2442.0
6110.0,2442.0
6106.0,2442.0
6110.0,2444.0
6109.0,2454.0
6104.0,2456.0
6101.0,2454.0
6099.0,2452.0
6096.0,2454.0
6096.0,2454.0
6104.0,2453.0
6098.0,2449.0
6103.0,2446.0
6103.0,2440.0
6103.0,2440.0
6099.0,2447.0
6096.0,2439.0
6097.0,2444.0
6096.0,2440.0
6096.0,2440.0
6094.0,2444.0
6102.0,2436.0
6093.0,2438.0
6102.0,2433.0
6102.0,2433.0
6100.0,2439.0
6095.0,2440.0
6099.0,2427.0
6103.0,2435.0
6094.0,2434.0
6094.0,2434.0
6097.0,2434.0
6099.0,2430.0
6093.0,2425.0
6089.0,2427.0
6089.0,2427.0
6093.0,2434.0
6092.0,2435.0
6092.0,2435.0
6098.0,2437.0
6091.0,2430.0
6085.0,2439.0
5953.0,2473.0
5926.0,2483.0
5943.0,2478.0
5940.0,2481.0
5929.0,2472.0
5929.0,2472.0
5933.0,2474.0
5942.0,2464.0
5938.0,2472.0
5938.0,2472.0
5950.0,2473.0
5948.0,2460.0
5949.0,2463.0
5949.0,2463.0
5941.0,2473.0
5927.0,2477.0
5925.0,2475.0
5925.0,2475.0
5921.0,2450.0
5921.0,2450.0
5915.0,2462.0
5923.0,2469.0
5940.0,2474.0
5931.0,2471.0
5931.0,2471.0
5927.0,2473.0
5934.0,2472.0
5932.0,2476.0
5932.0,2480.0
5932.0,2480.0
5928.0,2480.0
5925.0,2480.0
5922.0,2481.0
5923.0,2486.0
5921.0,2485.0
5921.0,2484.0
5921.0,2485.0
5920.0,2486.0
5918.0,2486.0
5923.0,2480.0
5916.0,2481.0
5916.0,2481.0
5927.0,2469.0
5932.0,2479.0
5911.0,2474.0
5493.0,2545.0
5497.0,2549.0
5497.0,2549.0
5503.0,2549.0
5501.0,2547.0
5497.0,2551.0
5510.0,2541.0
5510.0,2541.0
5502.0,2549.0
5501.0,2546.0
5512.0,2550.0
5535.0,2553.0
5526.0,2546.0
5526.0,2546.0
5514.0,2548.0
5512.0,2548.0
5226.0,2510.0
5226.0,2510.0
5220.0,2513.0
5214.0,2519.0
5209.0,2513.0
5196.0,2511.0
5196.0,2511.0
5194.0,2522.0
5207.0,2515.0
5196.0,2523.0
5196.0,2523.0
5192.0,2511.0
5204.0,2520.0
5202.0,2513.0
5200.0,2519.0
5185.0,2508.0
5185.0,2508.0
5003.0,2593.0
5005.0,2593.0
5002.0,2591.0
5002.0,2591.0
4996.0,2594.0
4995.0,2591.0
4997.0,2594.0
4997.0,2594.0
4999.0,2598.0
5008.0,2605.0
5007.0,2602.0
5001.0,2611.0
5012.0,2606.0
5007.0,2606.0
5007.0,2606.0
5008.0,2606.0
5023.0,2610.0
5018.0,2612.0
5018.0,2612.0
5012.0,2610.0
5006.0,2609.0
4997.0,2606.0
4997.0,2606.0
5000.0,2608.0
4972.0,2512.0
4961.0,2504.0
4961.0,2504.0
4950.0,2510.0
4953.0,2509.0
4948.0,2511.0
4948.0,2511.0
4951.0,2494.0
4951.0,2509.0
4954.0,2502.0
4954.0,2502.0
4949.0,2507.0
4948.0,2505.0
4952.0,2502.0
4946.0,2498.0
4946.0,2498.0
4950.0,2518.0
4942.0,2513.0
4942.0,2513.0
4945.0,2508.0
4951.0,2504.0
4959.0,2502.0
4959.0,2502.0
4948.0,2505.0
4963.0,2502.0
4972.0,2508.0
4948.0,2499.0
4942.0,2519.0
4942.0,2519.0
4951.0,2502.0
4950.0,2494.0
4955.0,2497.0
4955.0,2497.0
4956.0,2504.0
4966.0,2506.0
4958.0,2508.0
4958.0,2508.0
4967.0,2509.0
4964.0,2510.0
4972.0,2513.0
4972.0,2513.0
5124.0,2567.0
5124.0,2567.0
5137.0,2552.0
5131.0,2545.0
5125.0,2548.0
5130.0,2550.0
5130.0,2549.0
5130.0,2549.0
5128.0,2550.0
5127.0,2549.0
5127.0,2549.0
5127.0,2549.0
5127.0,2549.0
5128.0,2548.0
5126.0,2547.0
5107.0,2539.0
5107.0,2539.0
5106.0,2539.0
5105.0,2540.0
5105.0,2540.0
5104.0,2540.0
5104.0,2541.0
5104.0,2541.0
5103.0,2542.0
5106.0,2544.0
5104.0,2545.0
5101.0,2546.0
5102.0,2546.0
5105.0,2545.0
5104.0,2544.0
5104.0,2544.0
5112.0,2547.0
5115.0,2547.0
5111.0,2547.0
5111.0,2547.0
5097.0,2542.0
5095.0,2544.0
5092.0,2545.0
5092.0,2545.0
5087.0,2547.0
5085.0,2546.0
5085.0,2546.0
5091.0,2545.0
5089.0,2546.0
5087.0,2545.0
5092.0,2544.0
5095.0,2543.0
5095.0,2543.0
5097.0,2544.0
5096.0,2544.0
5095.0,2544.0
5096.0,2544.0
5097.0,2543.0
5097.0,2543.0
5081.0,2551.0
4995.0,2616.0
4973.0,2636.0
4971.0,2636.0
4971.0,2636.0
4974.0,2637.0
4979.0,2634.0
4979.0,2632.0
4982.0,2634.0
4982.0,2634.0
4986.0,2623.0
4986.0,2625.0
4984.0,2621.0
4984.0,2621.0
4983.0,2619.0
4984.0,2619.0
4985.0,2621.0
4985.0,2621.0
4983.0,2624.0
4981.0,2627.0
4981.0,2627.0
4981.0,2626.0
4981.0,2624.0
4974.0,2617.0
4974.0,2617.0
4252.0,2412.0
4252.0,2404.0
4251.0,2406.0
4247.0,2403.0
4247.0,2403.0
4247.0,2402.0
4254.0,2404.0
4242.0,2402.0
4242.0,2402.0
4244.0,2403.0
4244.0,2401.0
4252.0,2417.0
4255.0,2413.0
4255.0,2413.0
4255.0,2415.0
4253.0,2403.0
4242.0,2411.0
4242.0,2411.0
4243.0,2407.0
4259.0,2419.0
4255.0,2410.0
4256.0,2405.0
4256.0,2405.0
4255.0,2406.0
4254.0,2417.0
4254.0,2415.0
4254.0,2415.0
4256.0,2420.0
4255.0,2410.0
4254.0,2405.0
4254.0,2405.0
4261.0,2407.0
4254.0,2405.0
4250.0,2407.0
4250.0,2407.0
4241.0,2407.0
4237.0,2391.0
4237.0,2391.0
4065.0,2031.0
4037.0,2023.0
4037.0,2023.0
4058.0,2023.0
4054.0,2026.0
4039.0,2017.0
4067.0,2025.0
4068.0,2020.0
4068.0,2020.0
4062.0,2026.0
4065.0,2032.0
4064.0,2029.0
4068.0,2027.0
4068.0,2027.0
4069.0,2031.0
4067.0,2022.0
4071.0,2020.0
4063.0,2010.0
4112.0,1804.0
4112.0,1804.0
4113.0,1785.0
4109.0,1780.0
4110.0,1785.0
4110.0,1785.0
4115.0,1771.0
4115.0,1775.0
4112.0,1770.0
4112.0,1766.0
4112.0,1766.0
4113.0,1766.0
4116.0,1771.0
4109.0,1771.0
4109.0,1771.0
4112.0,1767.0
4115.0,1767.0
4112.0,1766.0
4111.0,1764.0
4111.0,1764.0
4113.0,1762.0
4112.0,1781.0
4367.0,1824.0
4384.0,1836.0
4380.0,1827.0
4382.0,1827.0
4382.0,1827.0
4376.0,1831.0
4379.0,1829.0
4381.0,1829.0
4379.0,1827.0
4386.0,1830.0
4386.0,1830.0
4384.0,1830.0
4382.0,1831.0
4386.0,1834.0
4387.0,1835.0
4387.0,1835.0
4387.0,1837.0
4387.0,1838.0
4389.0,1837.0
4389.0,1837.0
4389.0,1835.0
4391.0,1834.0
4388.0,1834.0
4388.0,1834.0
4388.0,1833.0
4384.0,1833.0
4387.0,1831.0
4387.0,1831.0
4387.0,1831.0
4388.0,1830.0
4389.0,1828.0
4378.0,1834.0
4378.0,1834.0
4382.0,1841.0
4369.0,1839.0
4369.0,1839.0
4814.0,1690.0
4814.0,1690.0
4794.0,1697.0
4808.0,1683.0
4817.0,1681.0
4817.0,1681.0
4802.0,1681.0
4800.0,1677.0
4800.0,1677.0
4813.0,1666.0
4816.0,1674.0
4794.0,1691.0
4811.0,1667.0
4811.0,1667.0
4932.0,1503.0
4949.0,1497.0
4947.0,1504.0
4938.0,1493.0
4938.0,1493.0
4933.0,1499.0
4931.0,1498.0
4929.0,1502.0
4930.0,1504.0
4930.0,1504.0
4933.0,1505.0
4930.0,1511.0
4930.0,1511.0
4926.0,1508.0
4927.0,1510.0
4926.0,1512.0
4926.0,1512.0
4925.0,1512.0
4927.0,1513.0
4924.0,1515.0
4924.0,1515.0
4938.0,1503.0
4971.0,1442.0
4975.0,1441.0
4975.0,1441.0
4966.0,1446.0
4966.0,1448.0
4966.0,1447.0
4969.0,1448.0
4971.0,1447.0
4971.0,1447.0
4975.0,1446.0
4970.0,1451.0
4972.0,1448.0
4974.0,1447.0
4974.0,1447.0
4976.0,1445.0
4956.0,1461.0
4964.0,1464.0
4952.0,1460.0
4951.0,1459.0
4951.0,1459.0
4967.0,1454.0
4965.0,1452.0
4962.0,1446.0
4962.0,1446.0
4962.0,1452.0
4960.0,1452.0
4969.0,1449.0
4954.0,1450.0
4954.0,1450.0
4954.0,1462.0
4960.0,1453.0
4964.0,1461.0
4964.0,1461.0
4964.0,1463.0
4967.0,1464.0
4956.0,1471.0
4956.0,1471.0
4800.0,2223.0
4805.0,2241.0
4808.0,2231.0
4808.0,2232.0
4808.0,2232.0
4811.0,2230.0
4813.0,2225.0
4809.0,2231.0
4809.0,2231.0
4792.0,2240.0
4815.0,2242.0
4809.0,2239.0
4799.0,2231.0
4799.0,2231.0
5261.0,2284.0
5261.0,2284.0
5276.0,2282.0
5267.0,2291.0
5276.0,2276.0
5276.0,2276.0
5280.0,2282.0
5275.0,2272.0
5277.0,2284.0
5280.0,2271.0
5280.0,2271.0
5276.0,2280.0
5268.0,2281.0
5271.0,2288.0
5264.0,2289.0
5267.0,2281.0
5267.0,2281.0
5262.0,2278.0
5266.0,2294.0
5272.0,2294.0
5272.0,2294.0
5271.0,2298.0
5272.0,2295.0
5265.0,2293.0
5265.0,2293.0
5260.0,2297.0
5260.0,2305.0
5259.0,2306.0
5259.0,2306.0
5323.0,2265.0
5323.0,2265.0
5330.0,2257.0
5311.0,2275.0
5327.0,2263.0
5327.0,2263.0
5326.0,2260.0
5324.0,2250.0
5314.0,2257.0
5330.0,2264.0
5340.0,2264.0
5340.0,2264.0
5371.0,2271.0
5371.0,2281.0
5367.0,2282.0
5367.0,2282.0
5366.0,2279.0
5369.0,2284.0
5373.0,2282.0
5373.0,2282.0
5375.0,2281.0
5369.0,2279.0
5365.0,2278.0
5365.0,2278.0
5346.0,2267.0
5341.0,2269.0
5342.0,2269.0
5342.0,2269.0
5342.0,2269.0
5343.0,2272.0
5343.0,2272.0
5345.0,2275.0
5347.0,2275.0
5345.0,2275.0
5343.0,2281.0
5343.0,2281.0
5341.0,2282.0
5342.0,2287.0
5342.0,2289.0
5342.0,2289.0
5341.0,2295.0
5333.0,2283.0
5333.0,2283.0
5330.0,2296.0
5333.0,2291.0
5335.0,2288.0
5335.0,2288.0
5335.0,2290.0
5330.0,2288.0
5333.0,2300.0
5333.0,2300.0
5335.0,2292.0
5333.0,2286.0
5336.0,2282.0
5336.0,2282.0
5333.0,2281.0
5347.0,2281.0
5360.0,2287.0
6097.0,2350.0
6123.0,2334.0
6123.0,2354.0
6118.0,2345.0
6118.0,2345.0
6111.0,2352.0
6120.0,2354.0
6119.0,2354.0
6119.0,2354.0
6113.0,2362.0
6119.0,2358.0
6112.0,2365.0
6098.0,2355.0
6098.0,2355.0
6102.0,2347.0
6103.0,2348.0
6104.0,2351.0
6101.0,2353.0
6101.0,2353.0
6104.0,2350.0
6109.0,2352.0
6112.0,2354.0
6111.0,2356.0
6111.0,2358.0
6110.0,2359.0
6110.0,2359.0
6110.0,2359.0
6107.0,2347.0
6107.0,2347.0
6101.0,2355.0
6102.0,2359.0
6107.0,2350.0
6105.0,2345.0
6105.0,2344.0
6099.0,2344.0
6099.0,2344.0
6103.0,2347.0
6107.0,2339.0
6102.0,2342.0
6103.0,2344.0
6103.0,2344.0
6094.0,2340.0
6100.0,2349.0
6111.0,2344.0
6111.0,2344.0
6122.0,2340.0
6093.0,2602.0
6100.0,2618.0
6100.0,2618.0
6111.0,2615.0
6086.0,2603.0
6073.0,2604.0
6073.0,2604.0
6076.0,2602.0
6074.0,2604.0
6077.0,2614.0
6077.0,2614.0
6074.0,2599.0
6071.0,2608.0
6072.0,2618.0
6072.0,2618.0
6070.0,2614.0
6079.0,2619.0
6073.0,2618.0
6075.0,2605.0
6075.0,2605.0
6084.0,2613.0
6087.0,2620.0
6069.0,2615.0
6077.0,2617.0
6077.0,2617.0
6070.0,2612.0
6077.0,2611.0
6079.0,2612.0
6079.0,2612.0
6079.0,2613.0
6111.0,2608.0
6131.0,2580.0
6116.0,2587.0
6116.0,2587.0
6117.0,2590.0
6122.0,2585.0
6123.0,2585.0
6121.0,2584.0
6121.0,2584.0
6121.0,2589.0
6120.0,2589.0
6120.0,2589.0
6120.0,2590.0
6120.0,2590.0
6119.0,2589.0
6119.0,2589.0
6117.0,2590.0
6117.0,2592.0
6117.0,2592.0
6117.0,2592.0
6117.0,2593.0
6127.0,2560.0
6141.0,2424.0
6129.0,2422.0
6132.0,2433.0
6142.0,2439.0
6140.0,2432.0
6148.0,2428.0
6148.0,2428.0
6144.0,2425.0
6144.0,2427.0
6146.0,2427.0
6146.0,2427.0
6145.0,2426.0
6143.0,2424.0
6138.0,2423.0
6138.0,2423.0
6137.0,2422.0
6137.0,2422.0
6138.0,2422.0
6138.0,2421.0
6144.0,2423.0
6143.0,2423.0
6143.0,2423.0
6143.0,2423.0
6146.0,2423.0
6147.0,2422.0
6147.0,2422.0
6147.0,2422.0
6151.0,2421.0
6153.0,2420.0
6153.0,2420.0
6153.0,2419.0
6155.0,2419.0
6158.0,2417.0
6158.0,2417.0
6160.0,2424.0
6127.0,2432.0
5691.0,2847.0
5700.0,2853.0
5700.0,2853.0
5714.0,2853.0
5713.0,2862.0
5714.0,2872.0
5713.0,2876.0
5715.0,2873.0
5712.0,2870.0
5712.0,2870.0
5708.0,2866.0
5717.0,2855.0
5719.0,2847.0
5719.0,2861.0
5720.0,2850.0
5719.0,2839.0
5719.0,2851.0
5719.0,2851.0
5707.0,2847.0
5703.0,2849.0
5703.0,2849.0
5697.0,2852.0
5701.0,2841.0
5703.0,2843.0
5703.0,2843.0
5707.0,2846.0
5706.0,2850.0
5712.0,2846.0
5708.0,2845.0
5708.0,2845.0
5697.0,2864.0
5508.0,3149.0
5504.0,3144.0
5504.0,3144.0
5515.0,3145.0
5537.0,3132.0
5533.0,3144.0
5533.0,3144.0
5523.0,3141.0
5536.0,3149.0
5538.0,3156.0
5538.0,3156.0
3565.0,3366.0
3571.0,3349.0
3571.0,3349.0
3566.0,3347.0
3585.0,3357.0
3563.0,3350.0
3563.0,3350.0
3561.0,3354.0
3561.0,3356.0
3555.0,3346.0
3555.0,3346.0
3554.0,3345.0
3566.0,3348.0
3564.0,3344.0
3580.0,3004.0
3577.0,3000.0
3572.0,3000.0
3572.0,3000.0
3558.0,2997.0
3552.0,3001.0
3541.0,2996.0
3541.0,2996.0
3551.0,3002.0
3553.0,2998.0
3553.0,2998.0
3561.0,2995.0
3558.0,3006.0
3560.0,3004.0
3551.0,3005.0
3551.0,3005.0
3552.0,3009.0
3550.0,3004.0
3485.0,2919.0
3492.0,2899.0
3492.0,2899.0
3486.0,2883.0
3485.0,2894.0
3483.0,2877.0
3485.0,2885.0
3493.0,2888.0
3493.0,2888.0
3495.0,2885.0
3494.0,2879.0
3491.0,2875.0
3488.0,2874.0
3488.0,2874.0
3487.0,2878.0
3485.0,2877.0
3483.0,2881.0
3488.0,2880.0
3487.0,2879.0
3487.0,2879.0
3483.0,2881.0
3481.0,2883.0
3478.0,2880.0
3478.0,2881.0
3478.0,2881.0
3484.0,2885.0
3483.0,2887.0
3481.0,2886.0
3481.0,2887.0
3482.0,2886.0
3482.0,2886.0
3481.0,2884.0
3484.0,2884.0
3485.0,2882.0
3485.0,2882.0
3483.0,2880.0
3489.0,2884.0
3488.0,2884.0
3488.0,2884.0
3487.0,2883.0
3489.0,2882.0
3500.0,2898.0
3500.0,2898.0
3468.0,3102.0
3468.0,3102.0
